date,year,month,quarter,day_of_week,is_weekend,is_holiday,covers,gross_revenue,cogs,gross_profit,labour_cost,fixed_ops_cost,operating_profit,gp_margin_pct
2015-09-17,2015,9,3,Thu,False,False,19,709.5,209.28,500.22,626.85,167.73,-294.36,70.5
2015-09-18,2015,9,3,Fri,False,False,23,687.5,216.06,471.44,626.85,155.14,-310.55,68.6
2015-09-19,2015,9,3,Sat,True,False,39,1605.5,498.07,1107.43,671.85,160.64,274.94,69.0
2015-09-20,2015,9,3,Sun,True,False,41,1479.0,468.2,1010.8,671.85,166.55,172.4,68.3
2015-09-21,2015,9,3,Mon,False,False,18,808.0,248.6,559.4,626.85,158.86,-226.31,69.2
2015-09-22,2015,9,3,Tue,False,False,16,531.5,171.94,359.56,626.85,150.43,-417.72,67.7
2015-09-23,2015,9,3,Wed,False,False,17,453.5,136.56,316.94,626.85,169.76,-479.67,69.9
2015-09-24,2015,9,3,Thu,False,False,18,747.0,225.92,521.08,626.85,158.43,-264.2,69.8
2015-09-25,2015,9,3,Fri,False,False,22,1047.0,331.63,715.37,626.85,153.63,-65.11,68.3
2015-09-26,2015,9,3,Sat,True,False,49,1828.0,563.83,1264.17,671.85,158.5,433.82,69.2
2015-09-27,2015,9,3,Sun,True,False,41,1453.5,453.08,1000.42,671.85,169.01,159.56,68.8
2015-09-28,2015,9,3,Mon,False,False,15,595.5,189.7,405.8,626.85,154.94,-375.99,68.1
2015-09-29,2015,9,3,Tue,False,False,14,483.0,149.99,333.01,601.85,160.65,-429.49,68.9
2015-09-30,2015,9,3,Wed,False,False,18,583.0,170.56,412.44,626.85,163.96,-378.37,70.7
2015-10-01,2015,10,4,Thu,False,False,16,797.5,242.67,554.83,626.85,160.95,-232.97,69.6
2015-10-02,2015,10,4,Fri,False,False,21,864.0,280.46,583.54,626.85,150.4,-193.71,67.5
2015-10-03,2015,10,4,Sat,True,False,34,1415.5,450.32,965.18,671.85,163.9,129.43,68.2
2015-10-04,2015,10,4,Sun,True,False,39,1769.0,559.54,1209.46,671.85,169.76,367.85,68.4
2015-10-05,2015,10,4,Mon,False,False,12,439.0,140.98,298.02,601.85,155.52,-459.35,67.9
2015-10-06,2015,10,4,Tue,False,False,17,619.5,191.55,427.95,626.85,153.64,-352.54,69.1
2015-10-07,2015,10,4,Wed,False,False,14,485.5,150.19,335.31,601.85,162.72,-429.26,69.1
2015-10-08,2015,10,4,Thu,False,False,19,995.5,313.92,681.58,626.85,164.63,-109.9,68.5
2015-10-09,2015,10,4,Fri,False,False,24,1021.5,324.24,697.26,626.85,162.36,-91.95,68.3
2015-10-10,2015,10,4,Sat,True,False,40,1659.0,509.74,1149.26,671.85,160.56,316.85,69.3
2015-10-11,2015,10,4,Sun,True,False,37,1257.5,388.61,868.89,671.85,164.34,32.7,69.1
2015-10-12,2015,10,4,Mon,False,False,17,626.0,197.53,428.47,626.85,162.81,-361.19,68.4
2015-10-13,2015,10,4,Tue,False,False,12,370.5,114.95,255.55,601.85,159.46,-505.76,69.0
2015-10-14,2015,10,4,Wed,False,False,20,1049.5,335.44,714.06,626.85,166.03,-78.82,68.0
2015-10-15,2015,10,4,Thu,False,False,18,769.0,234.88,534.12,626.85,158.86,-251.59,69.5
2015-10-16,2015,10,4,Fri,False,False,22,959.5,305.31,654.19,626.85,158.79,-131.45,68.2
2015-10-17,2015,10,4,Sat,True,False,36,1302.5,412.3,890.2,671.85,165.79,52.56,68.3
2015-10-18,2015,10,4,Sun,True,False,42,1496.0,469.28,1026.72,671.85,163.54,191.33,68.6
2015-10-19,2015,10,4,Mon,False,False,13,563.5,179.63,383.87,601.85,153.64,-371.62,68.1
2015-10-20,2015,10,4,Tue,False,False,16,561.5,181.32,380.18,626.85,160.61,-407.28,67.7
2015-10-21,2015,10,4,Wed,False,False,17,745.0,241.98,503.02,626.85,153.08,-276.91,67.5
2015-10-22,2015,10,4,Thu,False,False,18,534.5,174.34,360.16,626.85,162.09,-428.78,67.4
2015-10-23,2015,10,4,Fri,False,False,20,727.5,218.68,508.82,626.85,160.66,-278.69,69.9
2015-10-24,2015,10,4,Sat,True,False,37,1378.0,434.45,943.55,671.85,164.67,107.03,68.5
2015-10-25,2015,10,4,Sun,True,False,40,1393.5,434.2,959.3,671.85,162.66,124.79,68.8
2015-10-26,2015,10,4,Mon,False,False,17,675.0,209.89,465.11,626.85,151.8,-313.54,68.9
2015-10-27,2015,10,4,Tue,False,False,15,818.5,251.59,566.91,626.85,159.96,-219.9,69.3
2015-10-28,2015,10,4,Wed,False,False,15,503.0,155.2,347.8,626.85,155.38,-434.43,69.1
2015-10-29,2015,10,4,Thu,False,False,18,686.0,214.87,471.13,626.85,166.34,-322.06,68.7
2015-10-30,2015,10,4,Fri,False,False,25,823.0,269.74,553.26,626.85,168.35,-241.94,67.2
2015-10-31,2015,10,4,Sat,True,False,39,1134.0,361.71,772.29,671.85,165.86,-65.42,68.1
2015-11-01,2015,11,4,Sun,True,False,37,1321.5,417.68,903.82,671.85,166.39,65.58,68.4
2015-11-02,2015,11,4,Mon,False,False,16,507.5,160.55,346.95,626.85,150.82,-430.72,68.4
2015-11-03,2015,11,4,Tue,False,False,17,835.0,265.63,569.37,626.85,154.66,-212.14,68.2
2015-11-04,2015,11,4,Wed,False,False,13,424.0,137.97,286.03,601.85,166.61,-482.43,67.5
2015-11-05,2015,11,4,Thu,False,False,15,570.0,175.66,394.34,626.85,159.28,-391.79,69.2
2015-11-06,2015,11,4,Fri,False,False,22,989.5,306.52,682.98,626.85,166.96,-110.83,69.0
2015-11-07,2015,11,4,Sat,True,False,37,1463.5,454.34,1009.16,671.85,176.63,160.68,69.0
2015-11-08,2015,11,4,Sun,True,False,36,1668.5,536.74,1131.76,671.85,162.73,297.18,67.8
2015-11-09,2015,11,4,Mon,False,False,15,600.0,187.47,412.53,626.85,160.2,-374.52,68.8
2015-11-10,2015,11,4,Tue,False,False,17,734.0,229.71,504.29,626.85,166.87,-289.43,68.7
2015-11-11,2015,11,4,Wed,False,False,18,676.5,220.34,456.16,626.85,155.33,-326.02,67.4
2015-11-12,2015,11,4,Thu,False,False,14,663.5,199.25,464.25,601.85,158.81,-296.41,70.0
2015-11-13,2015,11,4,Fri,False,False,21,833.0,258.33,574.67,626.85,164.99,-217.17,69.0
2015-11-14,2015,11,4,Sat,True,False,41,1647.5,527.22,1120.28,671.85,159.9,288.53,68.0
2015-11-15,2015,11,4,Sun,True,False,30,1111.0,342.01,768.99,671.85,161.06,-63.92,69.2
2015-11-16,2015,11,4,Mon,False,False,13,568.0,179.3,388.7,601.85,157.61,-370.76,68.4
2015-11-17,2015,11,4,Tue,False,False,14,570.5,174.01,396.49,601.85,152.58,-357.94,69.5
2015-11-18,2015,11,4,Wed,False,False,17,703.0,238.03,464.97,626.85,162.86,-324.74,66.1
2015-11-19,2015,11,4,Thu,False,False,15,653.5,204.49,449.01,626.85,159.11,-336.95,68.7
2015-11-20,2015,11,4,Fri,False,False,27,1044.5,336.32,708.18,626.85,156.82,-75.49,67.8
2015-11-21,2015,11,4,Sat,True,False,33,1482.0,462.97,1019.03,671.85,162.81,184.37,68.8
2015-11-22,2015,11,4,Sun,True,False,38,1559.5,500.79,1058.71,671.85,171.18,215.68,67.9
2015-11-23,2015,11,4,Mon,False,False,15,509.5,149.11,360.39,626.85,169.69,-436.15,70.7
2015-11-24,2015,11,4,Tue,False,False,14,442.0,145.71,296.29,601.85,153.23,-458.79,67.0
2015-11-25,2015,11,4,Wed,False,False,18,939.0,299.48,639.52,626.85,156.72,-144.05,68.1
2015-11-26,2015,11,4,Thu,False,True,23,1021.0,323.05,697.95,626.85,158.13,-87.03,68.4
2015-11-27,2015,11,4,Fri,False,False,22,960.5,305.43,655.07,626.85,158.91,-130.69,68.2
2015-11-28,2015,11,4,Sat,True,False,35,1346.0,424.92,921.08,671.85,159.91,89.32,68.4
2015-11-29,2015,11,4,Sun,True,False,36,1595.0,500.19,1094.81,671.85,157.36,265.6,68.6
2015-11-30,2015,11,4,Mon,False,False,13,540.0,169.47,370.53,601.85,155.61,-386.93,68.6
2015-12-01,2015,12,4,Tue,False,False,16,797.0,255.99,541.01,626.85,155.77,-241.61,67.9
2015-12-02,2015,12,4,Wed,False,False,19,644.5,199.25,445.25,626.85,167.3,-348.9,69.1
2015-12-03,2015,12,4,Thu,False,False,23,921.0,281.09,639.91,626.85,162.0,-148.94,69.5
2015-12-04,2015,12,4,Fri,False,False,29,1056.5,328.96,727.54,626.85,169.93,-69.24,68.9
2015-12-05,2015,12,4,Sat,True,False,40,1553.5,488.62,1064.88,671.85,169.44,223.59,68.5
2015-12-06,2015,12,4,Sun,True,False,41,1398.5,457.97,940.53,671.85,161.65,107.03,67.3
2015-12-07,2015,12,4,Mon,False,False,17,675.5,218.83,456.67,626.85,153.3,-323.48,67.6
2015-12-08,2015,12,4,Tue,False,False,18,826.0,252.19,573.81,626.85,158.98,-212.02,69.5
2015-12-09,2015,12,4,Wed,False,False,18,899.0,281.2,617.8,626.85,162.45,-171.5,68.7
2015-12-10,2015,12,4,Thu,False,False,20,799.0,239.78,559.22,626.85,158.95,-226.58,70.0
2015-12-11,2015,12,4,Fri,False,False,22,997.5,314.77,682.73,626.85,159.69,-103.81,68.4
2015-12-12,2015,12,4,Sat,True,False,34,1536.0,481.93,1054.07,671.85,164.39,217.83,68.6
2015-12-13,2015,12,4,Sun,True,False,44,1942.0,605.35,1336.65,671.85,157.32,507.48,68.8
2015-12-14,2015,12,4,Mon,False,False,19,632.5,194.97,437.53,626.85,165.97,-355.29,69.2
2015-12-15,2015,12,4,Tue,False,False,15,608.5,196.45,412.05,626.85,158.77,-373.57,67.7
2015-12-16,2015,12,4,Wed,False,False,18,1062.0,349.78,712.22,626.85,161.54,-76.17,67.1
2015-12-17,2015,12,4,Thu,False,False,20,906.5,298.52,607.98,626.85,163.64,-182.51,67.1
2015-12-18,2015,12,4,Fri,False,False,26,1081.5,352.07,729.43,626.85,156.18,-53.6,67.4
2015-12-19,2015,12,4,Sat,True,False,44,1745.0,560.61,1184.39,671.85,171.72,340.82,67.9
2015-12-20,2015,12,4,Sun,True,False,41,1600.0,508.89,1091.11,671.85,170.26,249.0,68.2
2015-12-21,2015,12,4,Mon,False,False,17,771.0,238.95,532.05,626.85,154.15,-248.95,69.0
2015-12-22,2015,12,4,Tue,False,False,16,694.5,223.38,471.12,626.85,162.96,-318.69,67.8
2015-12-23,2015,12,4,Wed,False,False,18,823.0,257.7,565.3,626.85,161.16,-222.71,68.7
2015-12-24,2015,12,4,Thu,False,True,30,1127.0,354.29,772.71,639.35,158.93,-25.57,68.6
2015-12-25,2015,12,4,Fri,False,True,41,1685.0,539.93,1145.07,639.35,161.57,344.15,68.0
2015-12-26,2015,12,4,Sat,True,False,36,1769.0,558.66,1210.34,671.85,164.39,374.1,68.4
2015-12-27,2015,12,4,Sun,True,False,48,1931.5,605.75,1325.75,671.85,163.74,490.16,68.6
2015-12-28,2015,12,4,Mon,False,False,16,617.5,192.08,425.42,626.85,168.51,-369.94,68.9
2015-12-29,2015,12,4,Tue,False,False,18,874.5,269.91,604.59,626.85,157.24,-179.5,69.1
2015-12-30,2015,12,4,Wed,False,False,20,922.0,295.79,626.21,626.85,152.86,-153.5,67.9
2015-12-31,2015,12,4,Thu,False,True,31,1439.5,455.78,983.72,639.35,158.71,185.66,68.3
2016-01-01,2016,1,1,Fri,False,True,32,1542.0,483.32,1058.68,655.33,159.44,243.91,68.7
2016-01-02,2016,1,1,Sat,True,False,47,1926.5,600.7,1325.8,688.65,172.01,465.14,68.8
2016-01-03,2016,1,1,Sun,True,False,40,1688.5,523.7,1164.8,688.65,164.65,311.5,69.0
2016-01-04,2016,1,1,Mon,False,False,18,905.5,290.81,614.69,642.52,156.58,-184.41,67.9
2016-01-05,2016,1,1,Tue,False,False,18,859.0,273.06,585.94,642.52,161.37,-217.95,68.2
2016-01-06,2016,1,1,Wed,False,False,22,732.0,231.06,500.94,642.52,164.91,-306.49,68.4
2016-01-07,2016,1,1,Thu,False,False,20,753.0,229.95,523.05,642.52,159.78,-279.25,69.5
2016-01-08,2016,1,1,Fri,False,False,26,1077.0,342.53,734.47,642.52,169.71,-77.76,68.2
2016-01-09,2016,1,1,Sat,True,False,45,1820.5,584.09,1236.41,688.65,172.49,375.27,67.9
2016-01-10,2016,1,1,Sun,True,False,45,1855.0,582.81,1272.19,688.65,163.26,420.28,68.6
2016-01-11,2016,1,1,Mon,False,False,18,705.0,228.17,476.83,642.52,160.34,-326.03,67.6
2016-01-12,2016,1,1,Tue,False,False,19,574.0,173.89,400.11,642.52,163.88,-406.29,69.7
2016-01-13,2016,1,1,Wed,False,False,23,1293.5,399.86,893.64,642.52,160.13,90.99,69.1
2016-01-14,2016,1,1,Thu,False,False,17,914.0,290.16,623.84,642.52,161.15,-179.83,68.3
2016-01-15,2016,1,1,Fri,False,False,26,1013.5,317.53,695.97,642.52,161.31,-107.86,68.7
2016-01-16,2016,1,1,Sat,True,False,41,1738.5,536.89,1201.61,688.65,170.15,342.81,69.1
2016-01-17,2016,1,1,Sun,True,False,42,1567.0,491.57,1075.43,688.65,167.63,219.15,68.6
2016-01-18,2016,1,1,Mon,False,False,17,946.0,301.74,644.26,642.52,152.06,-150.32,68.1
2016-01-19,2016,1,1,Tue,False,False,15,570.5,173.76,396.74,642.52,165.87,-411.65,69.5
2016-01-20,2016,1,1,Wed,False,False,22,693.5,212.94,480.56,642.52,166.08,-328.04,69.3
2016-01-21,2016,1,1,Thu,False,False,24,1277.5,405.93,871.57,642.52,153.64,75.41,68.2
2016-01-22,2016,1,1,Fri,False,False,30,1317.0,405.02,911.98,655.33,158.23,98.42,69.2
2016-01-23,2016,1,1,Sat,True,False,51,2109.0,660.18,1448.82,688.65,162.49,597.68,68.7
2016-01-24,2016,1,1,Sun,True,False,49,2178.0,696.51,1481.49,688.65,163.51,629.33,68.0
2016-01-25,2016,1,1,Mon,False,False,19,869.0,275.12,593.88,642.52,167.49,-216.13,68.3
2016-01-26,2016,1,1,Tue,False,False,17,499.0,150.08,348.92,642.52,163.06,-456.66,69.9
2016-01-27,2016,1,1,Wed,False,False,18,829.5,265.54,563.96,642.52,166.56,-245.12,68.0
2016-01-28,2016,1,1,Thu,False,False,22,932.5,290.71,641.79,642.52,166.15,-166.88,68.8
2016-01-29,2016,1,1,Fri,False,False,32,1670.5,506.97,1163.53,655.33,162.17,346.03,69.7
2016-01-30,2016,1,1,Sat,True,False,54,2028.5,640.2,1388.3,688.65,172.37,527.28,68.4
2016-01-31,2016,1,1,Sun,True,False,43,1714.5,538.96,1175.54,688.65,169.19,317.7,68.6
2016-02-01,2016,2,1,Mon,False,False,20,689.0,207.94,481.06,642.52,163.84,-325.3,69.8
2016-02-02,2016,2,1,Tue,False,False,18,511.5,156.63,354.87,642.52,166.66,-454.31,69.4
2016-02-03,2016,2,1,Wed,False,False,19,736.0,230.01,505.99,642.52,153.2,-289.73,68.7
2016-02-04,2016,2,1,Thu,False,False,21,1016.0,335.05,680.95,642.52,158.95,-120.52,67.0
2016-02-05,2016,2,1,Fri,False,False,34,1528.5,490.02,1038.48,655.33,163.16,219.99,67.9
2016-02-06,2016,2,1,Sat,True,False,42,2197.0,680.64,1516.36,688.65,174.38,653.33,69.0
2016-02-07,2016,2,1,Sun,True,False,46,2273.0,721.72,1551.28,688.65,173.74,688.89,68.2
2016-02-08,2016,2,1,Mon,False,False,19,709.5,218.48,491.02,642.52,154.08,-305.58,69.2
2016-02-09,2016,2,1,Tue,False,False,19,682.5,222.82,459.68,642.52,151.24,-334.08,67.4
2016-02-10,2016,2,1,Wed,False,False,18,957.5,306.34,651.16,642.52,159.27,-150.63,68.0
2016-02-11,2016,2,1,Thu,False,False,18,839.5,261.15,578.35,642.52,165.61,-229.78,68.9
2016-02-12,2016,2,1,Fri,False,False,22,782.5,242.89,539.61,642.52,162.32,-265.23,69.0
2016-02-13,2016,2,1,Sat,True,False,43,1899.0,596.42,1302.58,688.65,168.06,445.87,68.6
2016-02-14,2016,2,1,Sun,True,True,60,2787.5,877.35,1910.15,688.65,172.46,1049.04,68.5
2016-02-15,2016,2,1,Mon,False,False,20,1025.0,324.58,700.42,642.52,155.35,-97.45,68.3
2016-02-16,2016,2,1,Tue,False,False,23,842.0,275.77,566.23,642.52,164.24,-240.53,67.2
2016-02-17,2016,2,1,Wed,False,False,17,753.5,244.96,508.54,642.52,162.0,-295.98,67.5
2016-02-18,2016,2,1,Thu,False,False,21,1127.5,355.35,772.15,642.52,160.05,-30.42,68.5
2016-02-19,2016,2,1,Fri,False,False,33,961.5,297.4,664.1,655.33,167.34,-158.57,69.1
2016-02-20,2016,2,1,Sat,True,False,45,1986.5,635.29,1351.21,688.65,166.17,496.39,68.0
2016-02-21,2016,2,1,Sun,True,False,47,1987.0,610.91,1376.09,688.65,171.37,516.07,69.3
2016-02-22,2016,2,1,Mon,False,False,17,695.0,223.96,471.04,642.52,162.72,-334.2,67.8
2016-02-23,2016,2,1,Tue,False,False,19,555.0,176.43,378.57,642.52,165.09,-429.04,68.2
2016-02-24,2016,2,1,Wed,False,False,23,799.5,255.02,544.48,642.52,158.16,-256.2,68.1
2016-02-25,2016,2,1,Thu,False,False,23,773.5,236.35,537.15,642.52,152.24,-257.61,69.4
2016-02-26,2016,2,1,Fri,False,False,29,1261.5,397.71,863.79,642.52,164.83,56.44,68.5
2016-02-27,2016,2,1,Sat,True,False,46,1931.5,613.94,1317.56,688.65,159.99,468.92,68.2
2016-02-28,2016,2,1,Sun,True,False,40,1683.5,520.06,1163.44,688.65,168.23,306.56,69.1
2016-02-29,2016,2,1,Mon,False,False,15,605.0,189.88,415.12,642.52,160.03,-387.43,68.6
2016-03-01,2016,3,1,Tue,False,False,21,931.0,299.13,631.87,642.52,164.71,-175.36,67.9
2016-03-02,2016,3,1,Wed,False,False,27,673.5,210.22,463.28,642.52,156.45,-335.69,68.8
2016-03-03,2016,3,1,Thu,False,False,24,753.0,226.24,526.76,642.52,163.94,-279.7,70.0
2016-03-04,2016,3,1,Fri,False,False,26,1313.0,404.06,908.94,642.52,159.31,107.11,69.2
2016-03-05,2016,3,1,Sat,True,False,47,1675.5,523.62,1151.88,688.65,176.93,286.3,68.7
2016-03-06,2016,3,1,Sun,True,False,54,2468.5,775.07,1693.43,688.65,161.2,843.58,68.6
2016-03-07,2016,3,1,Mon,False,False,23,803.0,257.76,545.24,642.52,159.98,-257.26,67.9
2016-03-08,2016,3,1,Tue,False,False,19,987.0,309.7,677.3,642.52,158.53,-123.75,68.6
2016-03-09,2016,3,1,Wed,False,False,21,926.5,292.61,633.89,642.52,157.67,-166.3,68.4
2016-03-10,2016,3,1,Thu,False,False,30,1367.0,423.33,943.67,655.33,161.11,127.23,69.0
2016-03-11,2016,3,1,Fri,False,False,31,1488.5,460.52,1027.98,655.33,165.28,207.37,69.1
2016-03-12,2016,3,1,Sat,True,False,55,2240.0,704.87,1535.13,688.65,169.92,676.56,68.5
2016-03-13,2016,3,1,Sun,True,False,50,2216.0,704.18,1511.82,688.65,161.08,662.09,68.2
2016-03-14,2016,3,1,Mon,False,False,23,905.5,278.87,626.63,642.52,167.86,-183.75,69.2
2016-03-15,2016,3,1,Tue,False,False,23,935.0,298.13,636.87,642.52,156.8,-162.45,68.1
2016-03-16,2016,3,1,Wed,False,False,26,1113.5,339.64,773.86,642.52,165.34,-34.0,69.5
2016-03-17,2016,3,1,Thu,False,False,21,716.0,215.03,500.97,642.52,160.59,-302.14,70.0
2016-03-18,2016,3,1,Fri,False,False,35,1194.0,366.93,827.07,655.33,161.34,10.4,69.3
2016-03-19,2016,3,1,Sat,True,False,57,2085.0,638.69,1446.31,688.65,174.02,583.64,69.4
2016-03-20,2016,3,1,Sun,True,False,53,2359.0,730.94,1628.06,688.65,168.85,770.56,69.0
2016-03-21,2016,3,1,Mon,False,False,20,855.0,268.51,586.49,642.52,152.09,-208.12,68.6
2016-03-22,2016,3,1,Tue,False,False,18,677.5,215.32,462.18,642.52,161.57,-341.91,68.2
2016-03-23,2016,3,1,Wed,False,False,26,1100.5,353.15,747.35,642.52,160.38,-55.55,67.9
2016-03-24,2016,3,1,Thu,False,False,21,754.5,241.55,512.95,642.52,154.96,-284.53,68.0
2016-03-25,2016,3,1,Fri,False,False,27,1240.0,385.91,854.09,642.52,159.8,51.77,68.9
2016-03-26,2016,3,1,Sat,True,False,56,2362.0,753.97,1608.03,688.65,168.29,751.09,68.1
2016-03-27,2016,3,1,Sun,True,False,46,2268.0,711.03,1556.97,688.65,171.59,696.73,68.6
2016-03-28,2016,3,1,Mon,False,False,19,731.5,241.19,490.31,642.52,164.23,-316.44,67.0
2016-03-29,2016,3,1,Tue,False,False,18,1054.5,335.91,718.59,642.52,159.42,-83.35,68.1
2016-03-30,2016,3,1,Wed,False,False,26,1142.5,361.78,780.72,642.52,165.97,-27.77,68.3
2016-03-31,2016,3,1,Thu,False,False,27,1326.0,422.03,903.97,642.52,160.17,101.28,68.2
2016-04-01,2016,4,2,Fri,False,False,33,1437.5,448.63,988.87,655.33,161.98,171.56,68.8
2016-04-02,2016,4,2,Sat,True,False,50,2111.0,666.68,1444.32,688.65,157.98,597.69,68.4
2016-04-03,2016,4,2,Sun,True,False,58,2376.5,758.54,1617.96,688.65,176.21,753.1,68.1
2016-04-04,2016,4,2,Mon,False,False,23,904.5,283.84,620.66,642.52,162.68,-184.54,68.6
2016-04-05,2016,4,2,Tue,False,False,24,1059.0,335.05,723.95,642.52,160.46,-79.03,68.4
2016-04-06,2016,4,2,Wed,False,False,22,974.0,299.57,674.43,642.52,163.8,-131.89,69.2
2016-04-07,2016,4,2,Thu,False,False,25,1046.0,321.07,724.93,642.52,163.7,-81.29,69.3
2016-04-08,2016,4,2,Fri,False,False,37,1660.0,510.8,1149.2,655.33,164.93,328.94,69.2
2016-04-09,2016,4,2,Sat,True,False,59,2367.5,744.04,1623.46,688.65,174.26,760.55,68.6
2016-04-10,2016,4,2,Sun,True,False,52,1992.0,618.31,1373.69,688.65,166.05,518.99,69.0
2016-04-11,2016,4,2,Mon,False,False,20,731.5,239.89,491.61,642.52,156.88,-307.79,67.2
2016-04-12,2016,4,2,Tue,False,False,28,1412.0,441.5,970.5,642.52,169.23,158.75,68.7
2016-04-13,2016,4,2,Wed,False,False,20,935.5,288.48,647.02,642.52,155.29,-150.79,69.2
2016-04-14,2016,4,2,Thu,False,False,30,1442.5,449.58,992.92,655.33,158.88,178.71,68.8
2016-04-15,2016,4,2,Fri,False,False,35,1535.5,477.76,1057.74,655.33,158.39,244.02,68.9
2016-04-16,2016,4,2,Sat,True,False,60,2380.5,737.65,1642.85,688.65,169.27,784.93,69.0
2016-04-17,2016,4,2,Sun,True,False,52,2611.5,835.42,1776.08,688.65,165.09,922.34,68.0
2016-04-18,2016,4,2,Mon,False,False,30,1294.5,405.39,889.11,655.33,165.21,68.57,68.7
2016-04-19,2016,4,2,Tue,False,False,25,1011.0,320.86,690.14,642.52,164.18,-116.56,68.3
2016-04-20,2016,4,2,Wed,False,False,27,828.5,259.02,569.48,642.52,159.84,-232.88,68.7
2016-04-21,2016,4,2,Thu,False,False,30,1085.0,335.99,749.01,655.33,169.54,-75.86,69.0
2016-04-22,2016,4,2,Fri,False,False,37,1900.5,602.27,1298.23,655.33,166.79,476.11,68.3
2016-04-23,2016,4,2,Sat,True,False,58,2624.0,836.57,1787.43,688.65,175.81,922.97,68.1
2016-04-24,2016,4,2,Sun,True,False,52,2362.0,727.55,1634.45,688.65,168.7,777.1,69.2
2016-04-25,2016,4,2,Mon,False,False,18,862.5,275.31,587.19,642.52,159.26,-214.59,68.1
2016-04-26,2016,4,2,Tue,False,False,23,1076.5,334.94,741.56,642.52,157.82,-58.78,68.9
2016-04-27,2016,4,2,Wed,False,False,18,840.0,259.73,580.27,642.52,157.23,-219.48,69.1
2016-04-28,2016,4,2,Thu,False,False,28,1130.0,354.08,775.92,642.52,170.3,-36.9,68.7
2016-04-29,2016,4,2,Fri,False,False,35,1767.0,579.69,1187.31,655.33,162.93,369.05,67.2
2016-04-30,2016,4,2,Sat,True,False,50,2302.5,739.21,1563.29,688.65,172.2,702.44,67.9
2016-05-01,2016,5,2,Sun,True,False,51,2463.0,783.72,1679.28,688.65,167.67,822.96,68.2
2016-05-02,2016,5,2,Mon,False,False,24,1249.0,403.48,845.52,642.52,166.78,36.22,67.7
2016-05-03,2016,5,2,Tue,False,False,24,968.5,292.77,675.73,642.52,161.76,-128.55,69.8
2016-05-04,2016,5,2,Wed,False,False,26,1080.5,338.01,742.49,642.52,157.73,-57.76,68.7
2016-05-05,2016,5,2,Thu,False,False,27,1237.0,399.22,837.78,642.52,161.6,33.66,67.7
2016-05-06,2016,5,2,Fri,False,False,32,1280.0,386.07,893.93,655.33,160.66,77.94,69.8
2016-05-07,2016,5,2,Sat,True,False,61,2197.5,681.01,1516.49,688.65,173.62,654.22,69.0
2016-05-08,2016,5,2,Sun,True,True,77,3225.0,996.89,2228.11,688.65,179.63,1359.83,69.1
2016-05-09,2016,5,2,Mon,False,False,24,953.5,287.23,666.27,642.52,163.92,-140.17,69.9
2016-05-10,2016,5,2,Tue,False,False,32,1325.0,400.75,924.25,655.33,166.12,102.8,69.8
2016-05-11,2016,5,2,Wed,False,False,22,959.0,297.0,662.0,642.52,152.33,-132.85,69.0
2016-05-12,2016,5,2,Thu,False,False,28,1153.0,363.71,789.29,642.52,171.92,-25.15,68.5
2016-05-13,2016,5,2,Fri,False,False,39,1364.5,422.0,942.5,655.33,158.94,128.23,69.1
2016-05-14,2016,5,2,Sat,True,False,57,2347.5,739.54,1607.96,688.65,176.02,743.29,68.5
2016-05-15,2016,5,2,Sun,True,False,51,1838.0,573.53,1264.47,688.65,166.16,409.66,68.8
2016-05-16,2016,5,2,Mon,False,False,24,954.0,313.84,640.16,642.52,155.46,-157.82,67.1
2016-05-17,2016,5,2,Tue,False,False,21,783.0,233.94,549.06,642.52,158.59,-252.05,70.1
2016-05-18,2016,5,2,Wed,False,False,26,1066.0,322.1,743.9,642.52,161.21,-59.83,69.8
2016-05-19,2016,5,2,Thu,False,False,27,1158.0,362.76,795.24,642.52,159.67,-6.95,68.7
2016-05-20,2016,5,2,Fri,False,False,31,1199.0,386.77,812.23,655.33,158.64,-1.74,67.7
2016-05-21,2016,5,2,Sat,True,False,55,2677.0,833.83,1843.17,688.65,167.45,987.07,68.9
2016-05-22,2016,5,2,Sun,True,False,55,2550.5,809.61,1740.89,688.65,171.61,880.63,68.3
2016-05-23,2016,5,2,Mon,False,False,21,990.0,338.61,651.39,642.52,160.97,-152.1,65.8
2016-05-24,2016,5,2,Tue,False,False,18,679.0,212.3,466.7,642.52,176.94,-352.76,68.7
2016-05-25,2016,5,2,Wed,False,False,27,1075.5,355.26,720.24,642.52,157.14,-79.42,67.0
2016-05-26,2016,5,2,Thu,False,False,26,1273.0,416.05,856.95,642.52,163.85,50.58,67.3
2016-05-27,2016,5,2,Fri,False,False,31,1077.0,320.44,756.56,655.33,171.0,-69.77,70.2
2016-05-28,2016,5,2,Sat,True,False,60,2536.0,805.44,1730.56,688.65,167.19,874.72,68.2
2016-05-29,2016,5,2,Sun,True,False,59,2412.0,762.53,1649.47,688.65,171.58,789.24,68.4
2016-05-30,2016,5,2,Mon,False,False,26,1148.5,357.61,790.89,642.52,158.93,-10.56,68.9
2016-05-31,2016,5,2,Tue,False,False,22,821.0,265.45,555.55,642.52,152.09,-239.06,67.7
2016-06-01,2016,6,2,Wed,False,False,27,972.5,302.32,670.18,642.52,164.53,-136.87,68.9
2016-06-02,2016,6,2,Thu,False,False,32,1111.0,358.54,752.46,655.33,160.24,-63.11,67.7
